CODE,Q1,A1,P/F,Q2
38,화석에 대해 설명해 주세요.,"지질 시대에 생존한 동물이 뼈를 비롯한 신체 부위 혹은 발자국과 같은 흔적이 보존되어 남아있는 돌을 화석이라고 합니다. 식물의 경우 뼈와 같은 밀도 높은 구조를 가지고 있지 않기 때문에 화석이 될 수 없으며, 동물 역시 발자국과 신체부위보다는 뼈화석이 자주 발굴됩니다.",F,
38,화석에 대해 설명해 주세요.,"화석의 종류는 다양하며 광물질과 함께 나타납니다. 지질학적으로 짧은 시간에 강력한 압력을 통해서 화석이 형성되는데 이때문에 뼈나 가죽이 그대로 남아있는 화석이 발견되는 경우도 있으며, 오팔과 같은 보석의 재료로써 기능하기도 합니다.",F,
38,화석에 대해 설명해 주세요.,일반적으로 딱딱한 부위가 화석이 되기 좋고 우리가 흔히 보는 것도 이런 것들에 해당합니다. 그러나 화석이 되지 않고 부패되는 부분이 더 많기 떄문에 화석을 기준으로 그 생물의 과거 형태를 복원하는 것은 불가능에 가깝다고 여겨지고 있습니다.,F,
38,화석에 대해 설명해 주세요.,"지질시대의 퇴적암 안에 퇴적물과 함께 퇴적된 동식물의 유해나 흔적을 화석이라고 합니다. 대다수의 화석은 오랜 세월 동안 땅속에 묻혀 있었기 때문에 단단합니다. 공룡은 지구 여러 곳에서 생활했으나 중생대에만 살았습니다. 이처럼 생존기간이 짧고 진화속도가 빠르며 여러 곳에서 나타나, 지층이 만들어진 시대를 알려주는 화석을 표준화석이라 합니다. ",P,표준화석의 특징을 설명해 주세요.
38,선캠브리아누대에 대해 설명해 주세요.,"누대는 지질연대를 구분하는 가장 큰 단위로서, 지질학자들은 지구의 탄생에서 생물화석이 풍부하게 산출되기 시작하는 시기까지를 아우르는 선캠브리아누대와 이후의 시기인 현생누대로 지질시대를 구분합니다. 흔적화석인 트렙티치너스 페덤이 최초로 출현하는 시기를 선캠브리아누대와 현생누대의 경계로 봅니다.",P, 트렙티치너스 페덤에 대해 설명해 주세요.
38,선캠브리아누대에 대해 설명해 주세요.,"최근 선캠브리아누대에 대한 연구가 활발해지면서, 국제층서위원회는 선캠브리아누대를 원생누대와 시생누대, 하디안누대으로 구분하고, 시생누대와 원생누대를 각각의 대로 세분하였습니다. 하디안누대는 현재까지 발견된 가장 오래된 암석 이전의 지질시대이며, 최초의 암석부터 약 25억년 전까지의 시기에 해당하는 시생누대는 오래된 순서로, 시시생대와 고시생대, 중시생대, 신시생대로 나뉩니다.",P,하디안누대에 대해 설명해 주세요.
38,선캠브리아누대에 대해 설명해 주세요.,지구의 탄생 시기에서 지금으로부터 46억 년 전부터 5.42억 년 전을 선캠브리아누대라고 합니다.  지구의 탄생 초기의 시기이기 때문에 대기가 안정화되지 않았고 판게아가 형성되어 있으며 생명체가 존재하지 않은 시기를 일컫습니다.,F,
38,선캠브리아누대에 대해 설명해 주세요.,"선캠브리아누대의 생물은 대기가 안정화되지 않았기 때문에 단단한 골격을 가진 생물이 많았고, 지질변동에 극복을 지속적으로 겪어왔기 떄문에 현재 화석으로 자주 발견되고 있습니다. 기온은 현재보다 높았으며 선캠브리아누대의 끝을 첫 빙하기로 잡고 있습니다.",F,
38,선캠브리아누대에 대해 설명해 주세요.,"선캠브리아누대는 다른 고생대, 중생대, 신생대 등의 시기보다 월등히 김에도 불구하고 워낙 오래전의 시기이며 정보가 없기 때문에 통합하여 표현한 개념이니다. 우리나라의 경우 선캠브리아누대를 선캄브리아누/현생초누대와 선지생/지생초누대로 분류하고 있는데 현재는 공식적인 분류로 인정받고 있습니다.",F,
38,선캠브리아누대에 대해 설명해 주세요.,"시생누대를 거쳐 그 토대가 마련된 지구시스템은 선캠브리아누대의 후반부 약 20억년에 해당하는 원생누대를 통해 점진적으로 현재의 모습을 갖춰나가게 됩니다. 원생누대는 고원생대, 중원생대, 신원생대의 3개의 대와 이들이 세분된 10개의 기로 구성됩니다. 각각의 기는 방사성 연대측정에 의해서 결정된 절대연령을 기준으로 주요한 지질학적인 사건들이 발생했던 시기를 고려해 설정되었습니다.",P,방사성 연대측정의 방법에 대해 설명해 주세요.
38,원시지구에 대해 설명해 주세요.,"수소와 헬륨을 주성분으로 하고 그 속에 먼지, 운석 등이 섞여 있었던 것으로 추정되는 초기의 지구를 말합니다. 물질의 집중이 완전히 이루어지지 않은 상태로서 중력의 작용이 미약했고 태양풍에 의해 기체들이 모두 불려 나가고 고체덩어리만 존재하였던 것으로 보고 있습니다.",P,수소와 헬륨의 특징을 설명해 주세요.
38,원시지구에 대해 설명해 주세요.,"원시지구의 지표 낮은 곳에 물이 모이기 시작해 원시해를 이루었습니다. 이 바다에 모여드는 물은 침식작용을 일으켰을 것이고 이 물에 휩쓸려 우주진, 운석, 화산분출물이 운반되어서 원시해에 퇴적하였을 것 입니다. 그러나 지각변동으로 나중에 영구히 퇴적물로 덮인 지각이 퇴적물 아래에 존재할 것으로 생각되며 이 지각을 원시지각이라고 부릅니다.",P,원시해와 원시지각의 특징을 설명해 주세요.
38,원시지구에 대해 설명해 주세요.,"네안데르탈인의 등장 이후 원시인간이 발견되면서 원시생활을 시작한 시기를 원시지구시대라고 칭합니다. 인간 중심적인 분류방식으로 현재는 사용되고 있지 않지만, 근대 과학의 발전 시기에 원시지구와 현재의 지구를 문명의 유무로 분류하였습니다.",F,
38,원시지구에 대해 설명해 주세요.,"초기의 지구를 말하는 것으로 중력의 작용이 강력했고, 태양의 빛이 직접적으로 투과되어 생물체가 존재하지 못했던 시기입니다. 또한 대기가 형성되지 않아 질소와 헬륨이 그 주성분을 하고 있으며, 우주 먼지나 운석들이 섞여있었습니다.",F,
38,원시지구에 대해 설명해 주세요.,원시지구 시기의 특징은 바다가 존재하지 않았다는 것입니다. 이에 따라 바다의 등장으로 원시지구와 지금의 지구를 지질학에서는 분류합니다. 바다의 존재 자체가 생물체의 존재에 대한 증거로써 기능하기 떄문에 대부분의 학자는 원시지구를 생명체가 없던 지구로 고려합니다.,F,
38,고생대에 대해 설명해 주세요.,"지금으로부터 5억 8000만 년 전부터 2억 2500만 년 전까지의 시대로서, 초기부터 캄브리아기 ·오르도비스기 ·실루리아기 ·데본기 ·석탄기 및 페름기의 6기로 구분됩니다. 캄브리아기에서 실루리아기까지의 시대를 구고생대, 데본기에서 페름기까지의 시대를 신고생대라고 합니다.",P,폐름기에 대해 설명해 주세요.
38,고생대에 대해 설명해 주세요.,"구고생대층은 영국의 웨일스 지역에서 최초로 조사되어 세계적인 모식지로 선정되어 있고, 데본계와 석탄계 하부층은 중부 유럽의 바리스칸 지향사 지역에 잘 발달되어 국제 표준지역이 되어 있습니다. 상부석탄계와 페름계는 러시아의 우랄산맥 서부지역에 발달된 해성층이 세계적인 모식지로 인정되고 있습니다.",P,데본계에 대해 설명해 주세요.
38,고생대에 대해 설명해 주세요.,"선캠브리아누대 다음의 시기로 약 5억 년 전부터 2.5억 년 전까지의 시기를 일컫습니다. 인간에게 가장 익숙한 고생물인 공룡이 서식하였던 시기로 오존층이 생겨났고, 전지구적으로 습윤한 기후를 유지했던 시기로 파충류의 최초 등장을 가능케한 길후였습니다.",F,
38,고생대에 대해 설명해 주세요.,"고생대는 생명이 최초로 탄생한 시기입니다. 하지만, 태양의 빛을 차단할 수 있는 대기가 아직 형성되지 못하여서 대륙에는 생명체가 존재하지 못했고 주로 바다에 생명체가 존재했음을 알 수 있습니다. 대표적인 고생대 생명체는 단궁류입니다.",F,
38,고생대에 대해 설명해 주세요.,고생대의 생무른 기초적인 모습을 하고 있고 고등 동물이 없었기 때문에 대부분이 무척추동물 이었습니다. 중생대와 고생대를 구분하는 것이 척추동물의 탄생으로 고생대는 주로 우랄산맥의 서부지역에서 활발하게 발견되어 연구되고 있습니다.,F,
38,고생대에 대해 설명해 주세요.,"고생대층은 특히 퇴적암류가 우세하고, 무척추동물이 크게 번성하였습니다. 캄브리아기 초기에는 여러 종류의 무척추동물이 돌연히 출현하여 선캄브리아대와는 뚜렷한 변화를 나타내고 있습니다. 그러나 캄브리아기에는 아직 대부분 동물의 각질부가 석회질보다는 유기질로 되어 있으며, 주로 삼엽충과 완족동물이 지배적이었습니다.",P,삼엽충에 대해 설명해 주세요.
38,중생대에 대해 설명해 주세요.,"지질시대에서 화석이 풍부하게 나타나기 시작한 이후의 시기를 크게 세 부분으로 나눌 때 가운데에 해당하는 시대입니다. 고생대와 신생대 사이의 시대로, 약 2억 2,500만 년 전부터 약 6,500만 년 전까지의 1억 6,000만 년간에 해당합니다. 오래된 순서부터 트라이아스기·쥐라기·백악기의 3기로 나뉩니다.",P,트라이아스기에 대해 설명해 주세요.
38,중생대에 대해 설명해 주세요.,"중생대에 살았던 생물을 살펴보면 무척추 동물 가운데 가장 두드러진 것으로 두족류에 속하는 암모나이트와 삼각패류, 척추 동물로는 파충류, 특히 공룡류가 현저하게 번성했기 때문에 파충류의 시대라고 부르기도 합니다. 그 밖에 조류인 시조새가 쥐라기에 출현하였습니다. 육상식물로는 겉씨 식물이 번성하여 중생대를 겉씨 식물의 시대라고 부릅니다.",P,암모나이트에 대해 설명해 주세요.
38,중생대에 대해 설명해 주세요.,"고생대 이후 2.5억 년 전부터 6550만 년 전을 일컫는 시기를 말합니다. 포유류들이 엄청난 진화를 거듭하여 1억 6천만 년이 넘는 세월 동안 하늘과 땅, 바다에 이르기까지 지구를 지배한 시기로 포유류의 시대로 불려지고 있습니다.",F,
38,중생대에 대해 설명해 주세요.,"중생대는 인간의 기준으로는 영겁처럼 긴 세월이었지만, 생물학적 및 지질학적으로 매우 균질적인 시대였습니다. 일례로 중생대 대부분이 파충류가 지배하는 시기였음과 동시에 지질활동도 활발하지 않았던 시기여서 지질구조가 평탄하다는 특징이 있습니다.",F,
38,중생대에 대해 설명해 주세요.,"중생대는 크게 트라이아스기, 쥐라기, 백악기로 구분하고 있으며 각 시기를 나누는 기준은 빙기와 간빙기의 반복입니다. 트라이아스기는 빙기, 쥐라기는 간빙기 다시 백악기는 빙기였으며, 지질구조를 통해 해당 교차가 증명되었습니다.",F,
38,신생대에 대해 설명해 주세요.,"지금으로부터 약 6500만 년 전에서 현재에 이르는 기간을 말합니다. 오랜 것부터 제3기와 제4기의 2기로 구분되며, 제4기는 약 180만 년 전부터 시작되었습니다. 중생대에 번영하였던 두족류인 암모나이트류나 파충류인 공룡류 등은 절멸되었고, 이들을 대신하여 포유류·조류·경골어류 등이 본대에서 번성하였습니다.",P,경골어류에 대해 설명해 주세요.
